Level_id,Agg_Level_1,Agg_Level_2,Dollar_Sales,weight
Level12,HOBBIES_2_037,CA_1,9.7,2.49E-06
Level12,HOBBIES_2_038,CA_1,8.73,2.24E-06
Level12,HOBBIES_2_039,CA_1,19.88,5.10E-06
Level12,HOBBIES_2_040,CA_1,3.52,9.02E-07
Level12,HOBBIES_2_041,CA_1,57.13,1.46E-05
Level12,HOBBIES_2_042,CA_1,31.82,8.16E-06
Level12,HOBBIES_2_043,CA_1,47.53,1.22E-05
Level12,HOBBIES_2_044,CA_1,22.35,5.73E-06
Level12,HOBBIES_2_045,CA_1,34.58,8.86E-06
Level12,HOBBIES_2_046,CA_1,17.82,4.57E-06
Level12,HOBBIES_2_047,CA_1,3.5,8.97E-07
Level12,HOBBIES_2_048,CA_1,2.88,7.38E-07
Level12,HOBBIES_2_049,CA_1,2.5,6.41E-07
Level12,HOBBIES_2_050,CA_1,11.82,3.03E-06
Level12,HOBBIES_2_051,CA_1,13.79,3.54E-06
Level12,HOBBIES_2_052,CA_1,12.35,3.17E-06
Level12,HOBBIES_2_053,CA_1,0,0
Level12,HOBBIES_2_054,CA_1,27.79,7.12E-06
Level12,HOBBIES_2_055,CA_1,17.5,4.49E-06
Level12,HOBBIES_2_056,CA_1,15.52,3.98E-06
Level12,HOBBIES_2_057,CA_1,0,0
Level12,HOBBIES_2_058,CA_1,2,5.13E-07
Level12,HOBBIES_2_059,CA_1,5.29,1.36E-06
Level12,HOBBIES_2_060,CA_1,6.79,1.74E-06
Level12,HOBBIES_2_061,CA_1,7.88,2.02E-06
Level12,HOBBIES_2_062,CA_1,17.64,4.52E-06
Level12,HOBBIES_2_063,CA_1,17.46,4.48E-06
Level12,HOBBIES_2_064,CA_1,6.79,1.74E-06
Level12,HOBBIES_2_065,CA_1,3.5,8.97E-07
Level12,HOBBIES_2_066,CA_1,0,0
Level12,HOBBIES_2_067,CA_1,38.61,9.90E-06
Level12,HOBBIES_2_068,CA_1,21.67,5.56E-06
Level12,HOBBIES_2_069,CA_1,8.91,2.28E-06
Level12,HOBBIES_2_070,CA_1,9.97,2.56E-06
Level12,HOBBIES_2_071,CA_1,4.85,1.24E-06
Level12,HOBBIES_2_072,CA_1,23.91,6.13E-06
Level12,HOBBIES_2_073,CA_1,4.5,1.15E-06
Level12,HOBBIES_2_074,CA_1,7.94,2.04E-06
Level12,HOBBIES_2_075,CA_1,57.6,1.48E-05
Level12,HOBBIES_2_076,CA_1,17.28,4.43E-06
Level12,HOBBIES_2_077,CA_1,9.97,2.56E-06
Level12,HOBBIES_2_078,CA_1,17.91,4.59E-06
Level12,HOBBIES_2_079,CA_1,2.47,6.33E-07
Level12,HOBBIES_2_080,CA_1,23.82,6.11E-06
Level12,HOBBIES_2_081,CA_1,17.73,4.55E-06
Level12,HOBBIES_2_082,CA_1,3.52,9.02E-07
Level12,HOBBIES_2_083,CA_1,11.52,2.95E-06
Level12,HOBBIES_2_084,CA_1,23.88,6.12E-06
Level12,HOBBIES_2_085,CA_1,12.61,3.23E-06
Level12,HOBBIES_2_086,CA_1,3.88,9.95E-07
Level12,HOBBIES_2_087,CA_1,5.82,1.49E-06
Level12,HOBBIES_2_088,CA_1,5.54,1.42E-06
Level12,HOBBIES_2_089,CA_1,44.55,1.14E-05
Level12,HOBBIES_2_090,CA_1,0,0
Level12,HOBBIES_2_091,CA_1,9.7,2.49E-06
Level12,HOBBIES_2_092,CA_1,39.76,1.02E-05
Level12,HOBBIES_2_093,CA_1,19.7,5.05E-06
Level12,HOBBIES_2_094,CA_1,11.82,3.03E-06
Level12,HOBBIES_2_095,CA_1,7.04,1.80E-06
Level12,HOBBIES_2_096,CA_1,2.77,7.10E-07
Level12,HOBBIES_2_097,CA_1,9.85,2.53E-06
Level12,HOBBIES_2_098,CA_1,13.2,3.38E-06
Level12,HOBBIES_2_099,CA_1,2.91,7.46E-07
Level12,HOBBIES_2_100,CA_1,16.72,4.29E-06
Level12,HOBBIES_2_101,CA_1,1.5,3.85E-07
Level12,HOBBIES_2_102,CA_1,77.61,1.99E-05
Level12,HOBBIES_2_103,CA_1,27.5,7.05E-06
Level12,HOBBIES_2_104,CA_1,20.79,5.33E-06
Level12,HOBBIES_2_105,CA_1,14.82,3.80E-06
Level12,HOBBIES_2_106,CA_1,1.94,4.97E-07
Level12,HOBBIES_2_107,CA_1,3.5,8.97E-07
Level12,HOBBIES_2_108,CA_1,14.85,3.81E-06
Level12,HOBBIES_2_109,CA_1,11.64,2.98E-06
Level12,HOBBIES_2_110,CA_1,17.91,4.59E-06
Level12,HOBBIES_2_111,CA_1,3.97,1.02E-06
Level12,HOBBIES_2_112,CA_1,14.82,3.80E-06
Level12,HOBBIES_2_113,CA_1,35.82,9.18E-06
Level12,HOBBIES_2_114,CA_1,29.55,7.58E-06
Level12,HOBBIES_2_115,CA_1,111.15,2.85E-05
Level12,HOBBIES_2_116,CA_1,20.79,5.33E-06
Level12,HOBBIES_2_117,CA_1,25.92,6.64E-06
Level12,HOBBIES_2_118,CA_1,19.85,5.09E-06
Level12,HOBBIES_2_119,CA_1,0,0
Level12,HOBBIES_2_120,CA_1,79.04,2.03E-05
Level12,HOBBIES_2_121,CA_1,9.7,2.49E-06
Level12,HOBBIES_2_122,CA_1,13.2,3.38E-06
Level12,HOBBIES_2_123,CA_1,3,7.69E-07
Level12,HOBBIES_2_124,CA_1,4.6,1.18E-06
Level12,HOBBIES_2_125,CA_1,6.79,1.74E-06
Level12,HOBBIES_2_126,CA_1,10,2.56E-06
Level12,HOBBIES_2_127,CA_1,27.79,7.12E-06
Level12,HOBBIES_2_128,CA_1,29.82,7.64E-06
Level12,HOBBIES_2_129,CA_1,8.97,2.30E-06
Level12,HOBBIES_2_130,CA_1,34.85,8.93E-06
Level12,HOBBIES_2_131,CA_1,41.79,1.07E-05
Level12,HOBBIES_2_132,CA_1,25.92,6.64E-06
Level12,HOBBIES_2_133,CA_1,54.72,1.40E-05
Level12,HOBBIES_2_134,CA_1,24.85,6.37E-06
Level12,HOBBIES_2_135,CA_1,2,5.13E-07
Level12,HOBBIES_2_136,CA_1,17.28,4.43E-06
Level12,HOBBIES_2_137,CA_1,29.7,7.61E-06
Level12,HOBBIES_2_138,CA_1,1.94,4.97E-07
Level12,HOBBIES_2_139,CA_1,14.91,3.82E-06
Level12,HOBBIES_2_140,CA_1,17.29,4.43E-06
Level12,HOBBIES_2_141,CA_1,5.5,1.41E-06
Level12,HOBBIES_2_142,CA_1,0,0
Level12,HOBBIES_2_143,CA_1,7.76,1.99E-06
Level12,HOBBIES_2_144,CA_1,6,1.54E-06
Level12,HOBBIES_2_145,CA_1,0,0
Level12,HOBBIES_2_146,CA_1,5.91,1.52E-06
Level12,HOBBIES_2_147,CA_1,16.49,4.23E-06
Level12,HOBBIES_2_148,CA_1,10.56,2.71E-06
Level12,HOBBIES_2_149,CA_1,10.67,2.74E-06
Level12,HOUSEHOLD_1_001,CA_1,89.55,2.30E-05
Level12,HOUSEHOLD_1_002,CA_1,83.58,2.14E-05
Level12,HOUSEHOLD_1_003,CA_1,134.55,3.45E-05
Level12,HOUSEHOLD_1_004,CA_1,127.44,3.27E-05
Level12,HOUSEHOLD_1_005,CA_1,279.16,7.16E-05
Level12,HOUSEHOLD_1_006,CA_1,202.13,5.18E-05
Level12,HOUSEHOLD_1_007,CA_1,91.76,2.35E-05
Level12,HOUSEHOLD_1_008,CA_1,49.23,1.26E-05
Level12,HOUSEHOLD_1_009,CA_1,179.7,4.61E-05
Level12,HOUSEHOLD_1_010,CA_1,25.36,6.50E-06
Level12,HOUSEHOLD_1_011,CA_1,175.94,4.51E-05
Level12,HOUSEHOLD_1_012,CA_1,86.24,2.21E-05
Level12,HOUSEHOLD_1_013,CA_1,128.44,3.29E-05
Level12,HOUSEHOLD_1_014,CA_1,215.64,5.53E-05
Level12,HOUSEHOLD_1_015,CA_1,17.64,4.52E-06
Level12,HOUSEHOLD_1_016,CA_1,175.68,4.50E-05
Level12,HOUSEHOLD_1_017,CA_1,138.32,3.55E-05
Level12,HOUSEHOLD_1_018,CA_1,488.53,0.000125233
Level12,HOUSEHOLD_1_019,CA_1,19.4,4.97E-06
Level12,HOUSEHOLD_1_020,CA_1,125.46,3.22E-05
Level12,HOUSEHOLD_1_021,CA_1,42.68,1.09E-05
Level12,HOUSEHOLD_1_022,CA_1,43.56,1.12E-05
Level12,HOUSEHOLD_1_023,CA_1,125.58,3.22E-05
Level12,HOUSEHOLD_1_024,CA_1,42.63,1.09E-05
Level12,HOUSEHOLD_1_025,CA_1,53.64,1.38E-05
Level12,HOUSEHOLD_1_026,CA_1,86.13,2.21E-05
Level12,HOUSEHOLD_1_027,CA_1,352.23,9.03E-05
Level12,HOUSEHOLD_1_028,CA_1,80.19,2.06E-05
Level12,HOUSEHOLD_1_029,CA_1,149.6,3.83E-05
Level12,HOUSEHOLD_1_030,CA_1,167.96,4.31E-05
Level12,HOUSEHOLD_1_032,CA_1,2563.46,0.000657133
Level12,HOUSEHOLD_1_033,CA_1,214.38,5.50E-05
Level12,HOUSEHOLD_1_034,CA_1,98.25,2.52E-05
Level12,HOUSEHOLD_1_035,CA_1,92.6,2.37E-05
Level12,HOUSEHOLD_1_036,CA_1,2.98,7.64E-07
Level12,HOUSEHOLD_1_037,CA_1,29.61,7.59E-06
Level12,HOUSEHOLD_1_038,CA_1,292.32,7.49E-05
Level12,HOUSEHOLD_1_039,CA_1,100.98,2.59E-05
Level12,HOUSEHOLD_1_040,CA_1,330.98,8.48E-05
Level12,HOUSEHOLD_1_042,CA_1,548.35,0.000140567
Level12,HOUSEHOLD_1_043,CA_1,106.92,2.74E-05
Level12,HOUSEHOLD_1_044,CA_1,233.61,5.99E-05
Level12,HOUSEHOLD_1_045,CA_1,133.5,3.42E-05
Level12,HOUSEHOLD_1_046,CA_1,173.88,4.46E-05
Level12,HOUSEHOLD_1_047,CA_1,84.6,2.17E-05
Level12,HOUSEHOLD_1_048,CA_1,147.68,3.79E-05
Level12,HOUSEHOLD_1_049,CA_1,143.28,3.67E-05
Level12,HOUSEHOLD_1_050,CA_1,174.68,4.48E-05
Level12,HOUSEHOLD_1_051,CA_1,319.68,8.19E-05
Level12,HOUSEHOLD_1_052,CA_1,59.22,1.52E-05
Level12,HOUSEHOLD_1_053,CA_1,1227.54,0.000314675
Level12,HOUSEHOLD_1_054,CA_1,27.44,7.03E-06
Level12,HOUSEHOLD_1_055,CA_1,170.72,4.38E-05
Level12,HOUSEHOLD_1_056,CA_1,646.38,0.000165697
Level12,HOUSEHOLD_1_057,CA_1,8.85,2.27E-06
Level12,HOUSEHOLD_1_058,CA_1,90.72,2.33E-05
Level12,HOUSEHOLD_1_059,CA_1,149.76,3.84E-05
Level12,HOUSEHOLD_1_060,CA_1,89.91,2.30E-05
Level12,HOUSEHOLD_1_061,CA_1,50.76,1.30E-05
Level12,HOUSEHOLD_1_062,CA_1,189.24,4.85E-05
Level12,HOUSEHOLD_1_063,CA_1,508.47,0.000130344
Level12,HOUSEHOLD_1_064,CA_1,75.14,1.93E-05
Level12,HOUSEHOLD_1_065,CA_1,30.38,7.79E-06
Level12,HOUSEHOLD_1_066,CA_1,553.52,0.000141893
Level12,HOUSEHOLD_1_067,CA_1,206.44,5.29E-05
Level12,HOUSEHOLD_1_068,CA_1,432.14,0.000110777
Level12,HOUSEHOLD_1_069,CA_1,29.55,7.58E-06
Level12,HOUSEHOLD_1_070,CA_1,78.6,2.01E-05
Level12,HOUSEHOLD_1_071,CA_1,179.36,4.60E-05
Level12,HOUSEHOLD_1_072,CA_1,406.98,0.000104328
Level12,HOUSEHOLD_1_073,CA_1,106.56,2.73E-05
Level12,HOUSEHOLD_1_074,CA_1,64.22,1.65E-05
Level12,HOUSEHOLD_1_075,CA_1,43.68,1.12E-05
Level12,HOUSEHOLD_1_076,CA_1,87.84,2.25E-05
Level12,HOUSEHOLD_1_077,CA_1,160.5,4.11E-05
Level12,HOUSEHOLD_1_078,CA_1,62.48,1.60E-05
Level12,HOUSEHOLD_1_079,CA_1,227.97,5.84E-05
Level12,HOUSEHOLD_1_080,CA_1,167.52,4.29E-05
Level12,HOUSEHOLD_1_081,CA_1,127.68,3.27E-05
Level12,HOUSEHOLD_1_082,CA_1,125.28,3.21E-05
Level12,HOUSEHOLD_1_083,CA_1,89.24,2.29E-05
Level12,HOUSEHOLD_1_085,CA_1,33.34,8.55E-06
Level12,HOUSEHOLD_1_086,CA_1,194.99,5.00E-05
Level12,HOUSEHOLD_1_087,CA_1,129.63,3.32E-05
Level12,HOUSEHOLD_1_088,CA_1,185.07,4.74E-05
Level12,HOUSEHOLD_1_089,CA_1,73.08,1.87E-05
Level12,HOUSEHOLD_1_090,CA_1,82.88,2.12E-05
Level12,HOUSEHOLD_1_091,CA_1,34.4,8.82E-06
Level12,HOUSEHOLD_1_092,CA_1,0,0
Level12,HOUSEHOLD_1_093,CA_1,193.06,4.95E-05
Level12,HOUSEHOLD_1_094,CA_1,142.68,3.66E-05
Level12,HOUSEHOLD_1_095,CA_1,89.55,2.30E-05
Level12,HOUSEHOLD_1_096,CA_1,881.34,0.000225928
Level12,HOUSEHOLD_1_097,CA_1,35.73,9.16E-06
Level12,HOUSEHOLD_1_098,CA_1,95.76,2.45E-05
Level12,HOUSEHOLD_1_099,CA_1,73.47,1.88E-05
Level12,HOUSEHOLD_1_100,CA_1,350.68,8.99E-05
Level12,HOUSEHOLD_1_101,CA_1,99.54,2.55E-05
Level12,HOUSEHOLD_1_102,CA_1,503.16,0.000128983
Level12,HOUSEHOLD_1_103,CA_1,133.38,3.42E-05
Level12,HOUSEHOLD_1_104,CA_1,5.94,1.52E-06
Level12,HOUSEHOLD_1_105,CA_1,47.28,1.21E-05
Level12,HOUSEHOLD_1_106,CA_1,1012.22,0.000259479
Level12,HOUSEHOLD_1_107,CA_1,153.12,3.93E-05
Level12,HOUSEHOLD_1_108,CA_1,29.28,7.51E-06
Level12,HOUSEHOLD_1_109,CA_1,146.89,3.77E-05
Level12,HOUSEHOLD_1_110,CA_1,1111.6,0.000284954
Level12,HOUSEHOLD_1_112,CA_1,95.04,2.44E-05
Level12,HOUSEHOLD_1_113,CA_1,212.38,5.44E-05
Level12,HOUSEHOLD_1_114,CA_1,56.26,1.44E-05
Level12,HOUSEHOLD_1_115,CA_1,98.8,2.53E-05
Level12,HOUSEHOLD_1_116,CA_1,26.73,6.85E-06
Level12,HOUSEHOLD_1_117,CA_1,111.58,2.86E-05
Level12,HOUSEHOLD_1_118,CA_1,230.86,5.92E-05
Level12,HOUSEHOLD_1_119,CA_1,216.92,5.56E-05
Level12,HOUSEHOLD_1_120,CA_1,44.7,1.15E-05
Level12,HOUSEHOLD_1_121,CA_1,89.28,2.29E-05
Level12,HOUSEHOLD_1_122,CA_1,83.62,2.14E-05
Level12,HOUSEHOLD_1_123,CA_1,89.7,2.30E-05
Level12,HOUSEHOLD_1_124,CA_1,123.38,3.16E-05
Level12,HOUSEHOLD_1_125,CA_1,97.24,2.49E-05
Level12,HOUSEHOLD_1_126,CA_1,161.28,4.13E-05
Level12,HOUSEHOLD_1_127,CA_1,239.4,6.14E-05
Level12,HOUSEHOLD_1_128,CA_1,72.09,1.85E-05
Level12,HOUSEHOLD_1_129,CA_1,139.68,3.58E-05
Level12,HOUSEHOLD_1_130,CA_1,449.4,0.000115202
Level12,HOUSEHOLD_1_131,CA_1,59.28,1.52E-05
Level12,HOUSEHOLD_1_132,CA_1,70.92,1.82E-05
Level12,HOUSEHOLD_1_133,CA_1,65.52,1.68E-05
Level12,HOUSEHOLD_1_134,CA_1,84.6,2.17E-05
Level12,HOUSEHOLD_1_135,CA_1,42.92,1.10E-05
Level12,HOUSEHOLD_1_136,CA_1,186.59,4.78E-05
Level12,HOUSEHOLD_1_137,CA_1,103.84,2.66E-05
Level12,HOUSEHOLD_1_138,CA_1,83.98,2.15E-05
Level12,HOUSEHOLD_1_139,CA_1,39.84,1.02E-05
Level12,HOUSEHOLD_1_140,CA_1,703.59,0.000180363
Level12,HOUSEHOLD_1_141,CA_1,49.56,1.27E-05
Level12,HOUSEHOLD_1_142,CA_1,134.22,3.44E-05
Level12,HOUSEHOLD_1_143,CA_1,94.56,2.42E-05
Level12,HOUSEHOLD_1_144,CA_1,65.34,1.67E-05
Level12,HOUSEHOLD_1_145,CA_1,134.4,3.45E-05
Level12,HOUSEHOLD_1_146,CA_1,257.14,6.59E-05
Level12,HOUSEHOLD_1_147,CA_1,71.04,1.82E-05
Level12,HOUSEHOLD_1_148,CA_1,41.44,1.06E-05
Level12,HOUSEHOLD_1_149,CA_1,45.59,1.17E-05
Level12,HOUSEHOLD_1_150,CA_1,74.88,1.92E-05
Level12,HOUSEHOLD_1_151,CA_1,152.24,3.90E-05
Level12,HOUSEHOLD_1_152,CA_1,149.7,3.84E-05
Level12,HOUSEHOLD_1_153,CA_1,118.2,3.03E-05
Level12,HOUSEHOLD_1_154,CA_1,59.2,1.52E-05
Level12,HOUSEHOLD_1_155,CA_1,65.93,1.69E-05
Level12,HOUSEHOLD_1_156,CA_1,144.69,3.71E-05
Level12,HOUSEHOLD_1_157,CA_1,178.8,4.58E-05
Level12,HOUSEHOLD_1_158,CA_1,83.37,2.14E-05
Level12,HOUSEHOLD_1_159,CA_1,15.86,4.07E-06
Level12,HOUSEHOLD_1_160,CA_1,618.14,0.000158458
Level12,HOUSEHOLD_1_161,CA_1,190.88,4.89E-05
Level12,HOUSEHOLD_1_162,CA_1,155.22,3.98E-05
Level12,HOUSEHOLD_1_163,CA_1,19.96,5.12E-06
Level12,HOUSEHOLD_1_164,CA_1,71.28,1.83E-05
Level12,HOUSEHOLD_1_165,CA_1,161.73,4.15E-05
Level12,HOUSEHOLD_1_166,CA_1,123.5,3.17E-05
Level12,HOUSEHOLD_1_167,CA_1,43.84,1.12E-05
Level12,HOUSEHOLD_1_168,CA_1,32.67,8.37E-06
Level12,HOUSEHOLD_1_169,CA_1,129.36,3.32E-05
Level12,HOUSEHOLD_1_170,CA_1,63.36,1.62E-05
Level12,HOUSEHOLD_1_171,CA_1,251.16,6.44E-05
Level12,HOUSEHOLD_1_172,CA_1,88.2,2.26E-05
Level12,HOUSEHOLD_1_173,CA_1,106.7,2.74E-05
Level12,HOUSEHOLD_1_174,CA_1,145.54,3.73E-05
Level12,HOUSEHOLD_1_175,CA_1,204.96,5.25E-05
Level12,HOUSEHOLD_1_176,CA_1,54.18,1.39E-05
Level12,HOUSEHOLD_1_177,CA_1,0,0
Level12,HOUSEHOLD_1_178,CA_1,62.58,1.60E-05
Level12,HOUSEHOLD_1_179,CA_1,75.46,1.93E-05
Level12,HOUSEHOLD_1_180,CA_1,213.12,5.46E-05
Level12,HOUSEHOLD_1_181,CA_1,63.04,1.62E-05
Level12,HOUSEHOLD_1_182,CA_1,115.13,2.95E-05
Level12,HOUSEHOLD_1_183,CA_1,73.2,1.88E-05
Level12,HOUSEHOLD_1_184,CA_1,359.1,9.21E-05
Level12,HOUSEHOLD_1_185,CA_1,166.32,4.26E-05
Level12,HOUSEHOLD_1_186,CA_1,157.41,4.04E-05
Level12,HOUSEHOLD_1_187,CA_1,41.88,1.07E-05
Level12,HOUSEHOLD_1_188,CA_1,111.44,2.86E-05
Level12,HOUSEHOLD_1_189,CA_1,17.64,4.52E-06
Level12,HOUSEHOLD_1_190,CA_1,69.16,1.77E-05
Level12,HOUSEHOLD_1_191,CA_1,802.16,0.000205631
Level12,HOUSEHOLD_1_192,CA_1,39.82,1.02E-05
Level12,HOUSEHOLD_1_193,CA_1,89.54,2.30E-05
Level12,HOUSEHOLD_1_194,CA_1,144.42,3.70E-05
Level12,HOUSEHOLD_1_195,CA_1,65.96,1.69E-05
Level12,HOUSEHOLD_1_196,CA_1,92.59,2.37E-05
Level12,HOUSEHOLD_1_197,CA_1,228.62,5.86E-05
Level12,HOUSEHOLD_1_198,CA_1,82.45,2.11E-05
Level12,HOUSEHOLD_1_199,CA_1,5.31,1.36E-06
Level12,HOUSEHOLD_1_200,CA_1,60.32,1.55E-05
Level12,HOUSEHOLD_1_201,CA_1,101.64,2.61E-05
Level12,HOUSEHOLD_1_202,CA_1,120.78,3.10E-05
Level12,HOUSEHOLD_1_203,CA_1,29.64,7.60E-06
Level12,HOUSEHOLD_1_204,CA_1,188,4.82E-05
Level12,HOUSEHOLD_1_205,CA_1,136.62,3.50E-05
Level12,HOUSEHOLD_1_206,CA_1,29.52,7.57E-06
Level12,HOUSEHOLD_1_207,CA_1,39.85,1.02E-05
Level12,HOUSEHOLD_1_208,CA_1,53.01,1.36E-05
Level12,HOUSEHOLD_1_209,CA_1,13.88,3.56E-06
Level12,HOUSEHOLD_1_210,CA_1,4.68,1.20E-06
Level12,HOUSEHOLD_1_211,CA_1,38.7,9.92E-06
Level12,HOUSEHOLD_1_212,CA_1,223.5,5.73E-05
Level12,HOUSEHOLD_1_213,CA_1,116.48,2.99E-05
Level12,HOUSEHOLD_1_214,CA_1,246.84,6.33E-05
Level12,HOUSEHOLD_1_215,CA_1,29.12,7.46E-06
Level12,HOUSEHOLD_1_216,CA_1,95.76,2.45E-05
Level12,HOUSEHOLD_1_217,CA_1,20.13,5.16E-06
Level12,HOUSEHOLD_1_218,CA_1,48.5,1.24E-05
Level12,HOUSEHOLD_1_219,CA_1,97.2,2.49E-05
Level12,HOUSEHOLD_1_220,CA_1,32.94,8.44E-06
Level12,HOUSEHOLD_1_221,CA_1,188.55,4.83E-05
Level12,HOUSEHOLD_1_222,CA_1,1236.28,0.000316916
Level12,HOUSEHOLD_1_223,CA_1,246.22,6.31E-05
Level12,HOUSEHOLD_1_224,CA_1,111.58,2.86E-05
Level12,HOUSEHOLD_1_225,CA_1,137.24,3.52E-05
Level12,HOUSEHOLD_1_226,CA_1,169.92,4.36E-05
Level12,HOUSEHOLD_1_227,CA_1,106.47,2.73E-05
Level12,HOUSEHOLD_1_228,CA_1,151.52,3.88E-05
Level12,HOUSEHOLD_1_229,CA_1,38.48,9.86E-06
Level12,HOUSEHOLD_1_230,CA_1,19.68,5.04E-06
Level12,HOUSEHOLD_1_231,CA_1,62.37,1.60E-05
Level12,HOUSEHOLD_1_232,CA_1,101.52,2.60E-05
Level12,HOUSEHOLD_1_233,CA_1,126.72,3.25E-05
Level12,HOUSEHOLD_1_234,CA_1,77.6,1.99E-05
Level12,HOUSEHOLD_1_235,CA_1,147.44,3.78E-05
Level12,HOUSEHOLD_1_236,CA_1,123.5,3.17E-05
Level12,HOUSEHOLD_1_237,CA_1,29.4,7.54E-06
Level12,HOUSEHOLD_1_238,CA_1,66.96,1.72E-05
Level12,HOUSEHOLD_1_239,CA_1,83.37,2.14E-05
Level12,HOUSEHOLD_1_241,CA_1,198.5,5.09E-05
Level12,HOUSEHOLD_1_242,CA_1,39.04,1.00E-05
Level12,HOUSEHOLD_1_243,CA_1,147.75,3.79E-05
Level12,HOUSEHOLD_1_244,CA_1,103.6,2.66E-05
Level12,HOUSEHOLD_1_245,CA_1,77.43,1.98E-05
Level12,HOUSEHOLD_1_246,CA_1,294.52,7.55E-05
Level12,HOUSEHOLD_1_247,CA_1,54.32,1.39E-05
Level12,HOUSEHOLD_1_248,CA_1,143.52,3.68E-05
Level12,HOUSEHOLD_1_249,CA_1,207.22,5.31E-05
Level12,HOUSEHOLD_1_250,CA_1,18.76,4.81E-06
Level12,HOUSEHOLD_1_251,CA_1,51.48,1.32E-05
Level12,HOUSEHOLD_1_252,CA_1,170.46,4.37E-05
Level12,HOUSEHOLD_1_253,CA_1,6.94,1.78E-06
Level12,HOUSEHOLD_1_254,CA_1,199.82,5.12E-05
Level12,HOUSEHOLD_1_255,CA_1,94.7,2.43E-05
Level12,HOUSEHOLD_1_256,CA_1,179.1,4.59E-05
Level12,HOUSEHOLD_1_257,CA_1,131,3.36E-05
Level12,HOUSEHOLD_1_258,CA_1,8.91,2.28E-06
Level12,HOUSEHOLD_1_259,CA_1,359.04,9.20E-05
Level12,HOUSEHOLD_1_260,CA_1,8.91,2.28E-06
Level12,HOUSEHOLD_1_261,CA_1,119.4,3.06E-05
Level12,HOUSEHOLD_1_262,CA_1,189.15,4.85E-05
Level12,HOUSEHOLD_1_263,CA_1,51.94,1.33E-05
Level12,HOUSEHOLD_1_264,CA_1,89.64,2.30E-05
Level12,HOUSEHOLD_1_265,CA_1,71.1,1.82E-05
Level12,HOUSEHOLD_1_266,CA_1,21,5.38E-06
Level12,HOUSEHOLD_1_267,CA_1,340.9,8.74E-05
Level12,HOUSEHOLD_1_268,CA_1,150.66,3.86E-05
Level12,HOUSEHOLD_1_269,CA_1,9.36,2.40E-06
Level12,HOUSEHOLD_1_270,CA_1,128.96,3.31E-05
Level12,HOUSEHOLD_1_271,CA_1,35.76,9.17E-06
Level12,HOUSEHOLD_1_272,CA_1,2123.61,0.000544379
Level12,HOUSEHOLD_1_274,CA_1,64.22,1.65E-05
Level12,HOUSEHOLD_1_275,CA_1,222.75,5.71E-05
Level12,HOUSEHOLD_1_276,CA_1,71.88,1.84E-05
Level12,HOUSEHOLD_1_277,CA_1,2.91,7.46E-07
Level12,HOUSEHOLD_1_278,CA_1,77.61,1.99E-05
Level12,HOUSEHOLD_1_279,CA_1,31.04,7.96E-06
Level12,HOUSEHOLD_1_280,CA_1,49.7,1.27E-05
Level12,HOUSEHOLD_1_281,CA_1,83.98,2.15E-05
Level12,HOUSEHOLD_1_282,CA_1,238.8,6.12E-05
Level12,HOUSEHOLD_1_283,CA_1,100.64,2.58E-05
Level12,HOUSEHOLD_1_284,CA_1,118.56,3.04E-05
Level12,HOUSEHOLD_1_285,CA_1,154.56,3.96E-05
Level12,HOUSEHOLD_1_286,CA_1,44.37,1.14E-05
Level12,HOUSEHOLD_1_287,CA_1,217.61,5.58E-05
Level12,HOUSEHOLD_1_288,CA_1,118.95,3.05E-05
Level12,HOUSEHOLD_1_289,CA_1,83.52,2.14E-05
Level12,HOUSEHOLD_1_290,CA_1,236.16,6.05E-05
Level12,HOUSEHOLD_1_291,CA_1,197.16,5.05E-05
Level12,HOUSEHOLD_1_292,CA_1,298.08,7.64E-05
Level12,HOUSEHOLD_1_293,CA_1,586.09,0.000150242
Level12,HOUSEHOLD_1_294,CA_1,485.78,0.000124528
Level12,HOUSEHOLD_1_295,CA_1,68.54,1.76E-05
Level12,HOUSEHOLD_1_296,CA_1,104.37,2.68E-05
Level12,HOUSEHOLD_1_297,CA_1,0,0
Level12,HOUSEHOLD_1_298,CA_1,66.96,1.72E-05
Level12,HOUSEHOLD_1_299,CA_1,142.29,3.65E-05
Level12,HOUSEHOLD_1_300,CA_1,4.88,1.25E-06
Level12,HOUSEHOLD_1_301,CA_1,217.36,5.57E-05
Level12,HOUSEHOLD_1_302,CA_1,31.72,8.13E-06
Level12,HOUSEHOLD_1_303,CA_1,99.96,2.56E-05
Level12,HOUSEHOLD_1_304,CA_1,273.76,7.02E-05
Level12,HOUSEHOLD_1_305,CA_1,62.37,1.60E-05
Level12,HOUSEHOLD_1_306,CA_1,157.6,4.04E-05
Level12,HOUSEHOLD_1_307,CA_1,103.95,2.66E-05
Level12,HOUSEHOLD_1_308,CA_1,145.74,3.74E-05
Level12,HOUSEHOLD_1_309,CA_1,137.6,3.53E-05
Level12,HOUSEHOLD_1_310,CA_1,0,0
Level12,HOUSEHOLD_1_311,CA_1,97,2.49E-05
Level12,HOUSEHOLD_1_312,CA_1,30.81,7.90E-06
Level12,HOUSEHOLD_1_313,CA_1,87.34,2.24E-05
Level12,HOUSEHOLD_1_314,CA_1,47.88,1.23E-05
Level12,HOUSEHOLD_1_315,CA_1,132.72,3.40E-05
Level12,HOUSEHOLD_1_316,CA_1,130.68,3.35E-05
Level12,HOUSEHOLD_1_317,CA_1,49,1.26E-05
